Date and Time,sampling feature/location,citation," Light Intensity -unit-Lux-processing level-L0",quality code,quality annotation,
2019-04-02 06:30:00," Quebrada Sonadora",,452.1,Good,,
2019-04-02 06:45:00," Quebrada Sonadora",,1097.9,Good,,
2019-04-02 07:00:00," Quebrada Sonadora",,947.2,Good,,
2019-04-02 07:15:00," Quebrada Sonadora",,1463.9,Good,,
2019-04-02 07:30:00," Quebrada Sonadora",,1334.7,Good,,
2019-04-02 07:45:00," Quebrada Sonadora",,2411.1,Good,,
2019-04-02 08:00:00," Quebrada Sonadora",,3616.7,Good,,
2019-04-02 08:15:00," Quebrada Sonadora",,3616.7,Good,,
2019-04-02 08:30:00," Quebrada Sonadora",,5166.7,Good,,
2019-04-02 08:45:00," Quebrada Sonadora",,4822.3,Good,,
2019-04-02 09:00:00," Quebrada Sonadora",,8266.7,Good,,
2019-04-02 09:15:00," Quebrada Sonadora",,8266.7,Good,,
2019-04-02 09:30:00," Quebrada Sonadora",,5166.7,Good,,
2019-04-02 09:45:00," Quebrada Sonadora",,5166.7,Good,,
2019-04-02 10:00:00," Quebrada Sonadora",,9300.1,Good,,
2019-04-02 10:15:00," Quebrada Sonadora",,7577.8,Good,,
2019-04-02 10:30:00," Quebrada Sonadora",,12400.1,Good,,
2019-04-02 10:45:00," Quebrada Sonadora",,11711.2,Good,,
2019-04-02 11:00:00," Quebrada Sonadora",,9300.1,Good,,
2019-04-02 11:15:00," Quebrada Sonadora",,9300.1,Good,,
2019-04-02 11:30:00," Quebrada Sonadora",,7577.8,Good,,
2019-04-02 11:45:00," Quebrada Sonadora",,11711.2,Good,,
2019-04-02 12:00:00," Quebrada Sonadora",,7577.8,Good,,
2019-04-02 12:15:00," Quebrada Sonadora",,14466.8,Good,,
2019-04-02 12:30:00," Quebrada Sonadora",,20666.8,Good,,
2019-04-02 12:45:00," Quebrada Sonadora",,13089.0,Good,,
2019-04-02 13:00:00," Quebrada Sonadora",,12400.1,Good,,
2019-04-02 13:15:00," Quebrada Sonadora",,14466.8,Good,,
2019-04-02 13:30:00," Quebrada Sonadora",,14466.8,Good,,
2019-04-02 13:45:00," Quebrada Sonadora",,14466.8,Good,,
2019-04-02 14:00:00," Quebrada Sonadora",,77156.1,Good,,
2019-04-02 14:15:00," Quebrada Sonadora",,16533.4,Good,,
2019-04-02 14:30:00," Quebrada Sonadora",,15155.7,Good,,
2019-04-02 14:45:00," Quebrada Sonadora",,77156.1,Good,,
2019-04-02 15:00:00," Quebrada Sonadora",,209423.6,Good,,
2019-04-02 15:15:00," Quebrada Sonadora",,187379.0,Good,,
2019-04-02 15:30:00," Quebrada Sonadora",,198401.3,Good,,
2019-04-02 15:45:00," Quebrada Sonadora",,110223.0,Good,,
2019-04-02 16:00:00," Quebrada Sonadora",,126756.4,Good,,
2019-04-02 16:15:00," Quebrada Sonadora",,26178.0,Good,,
2019-04-02 16:30:00," Quebrada Sonadora",,13777.9,Good,,
2019-04-02 16:45:00," Quebrada Sonadora",,5511.1,Good,,
2019-04-02 17:00:00," Quebrada Sonadora",,7577.8,Good,,
2019-04-02 17:15:00," Quebrada Sonadora",,2411.1,Good,,
2019-04-02 17:30:00," Quebrada Sonadora",,3616.7,Good,,
2019-04-02 17:45:00," Quebrada Sonadora",,3444.5,Good,,
2019-04-02 18:00:00," Quebrada Sonadora",,1270.1,Good,,
2019-04-02 18:15:00," Quebrada Sonadora",,516.7,Good,,
2019-04-02 18:30:00," Quebrada Sonadora",,301.4,Good,,
2019-04-02 18:45:00," Quebrada Sonadora",,21.5,Good,,
2019-04-02 19:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 19:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 19:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 19:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 20:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 20:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 20:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 20:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 21:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 21:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 21:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 21:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 22:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 22:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 22:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 22:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 23:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 23:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 23:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-02 23:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 00:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 00:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 00:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 00:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 01:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 01:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 01:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 01:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 02:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 02:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 02:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 02:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 03:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 03:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 03:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 03:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 04:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 04:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 04:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 04:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 05:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 05:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 05:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 05:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 06:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 06:15:00," Quebrada Sonadora",,64.6,Good,,
2019-04-03 06:30:00," Quebrada Sonadora",,322.9,Good,,
2019-04-03 06:45:00," Quebrada Sonadora",,473.6,Good,,
2019-04-03 07:00:00," Quebrada Sonadora",,882.6,Good,,
2019-04-03 07:15:00," Quebrada Sonadora",,1722.2,Good,,
2019-04-03 07:30:00," Quebrada Sonadora",,1463.9,Good,,
2019-04-03 07:45:00," Quebrada Sonadora",,1377.8,Good,,
2019-04-03 08:00:00," Quebrada Sonadora",,979.5,Good,,
2019-04-03 08:15:00," Quebrada Sonadora",,3788.9,Good,,
2019-04-03 08:30:00," Quebrada Sonadora",,1808.3,Good,,
2019-04-03 08:45:00," Quebrada Sonadora",,2755.6,Good,,
2019-04-03 09:00:00," Quebrada Sonadora",,4822.3,Good,,
2019-04-03 09:15:00," Quebrada Sonadora",,9644.5,Good,,
2019-04-03 09:30:00," Quebrada Sonadora",,6200.0,Good,,
2019-04-03 09:45:00," Quebrada Sonadora",,10677.8,Good,,
2019-04-03 10:00:00," Quebrada Sonadora",,5511.1,Good,,
2019-04-03 10:15:00," Quebrada Sonadora",,8266.7,Good,,
2019-04-03 10:30:00," Quebrada Sonadora",,12400.1,Good,,
2019-04-03 10:45:00," Quebrada Sonadora",,5511.1,Good,,
2019-04-03 11:00:00," Quebrada Sonadora",,11711.2,Good,,
2019-04-03 11:15:00," Quebrada Sonadora",,4305.6,Good,,
2019-04-03 11:30:00," Quebrada Sonadora",,11711.2,Good,,
2019-04-03 11:45:00," Quebrada Sonadora",,13089.0,Good,,
2019-04-03 12:00:00," Quebrada Sonadora",,5511.1,Good,,
2019-04-03 12:15:00," Quebrada Sonadora",,10677.8,Good,,
2019-04-03 12:30:00," Quebrada Sonadora",,8611.2,Good,,
2019-04-03 12:45:00," Quebrada Sonadora",,5511.1,Good,,
2019-04-03 13:00:00," Quebrada Sonadora",,3788.9,Good,,
2019-04-03 13:15:00," Quebrada Sonadora",,11711.2,Good,,
2019-04-03 13:30:00," Quebrada Sonadora",,9300.1,Good,,
2019-04-03 13:45:00," Quebrada Sonadora",,8611.2,Good,,
2019-04-03 14:00:00," Quebrada Sonadora",,9644.5,Good,,
2019-04-03 14:15:00," Quebrada Sonadora",,18600.1,Good,,
2019-04-03 14:30:00," Quebrada Sonadora",,31689.1,Good,,
2019-04-03 14:45:00," Quebrada Sonadora",,231468.2,Good,,
2019-04-03 15:00:00," Quebrada Sonadora",,23422.4,Good,,
2019-04-03 15:15:00," Quebrada Sonadora",,10677.8,Good,,
2019-04-03 15:30:00," Quebrada Sonadora",,16533.4,Good,,
2019-04-03 15:45:00," Quebrada Sonadora",,12400.1,Good,,
2019-04-03 16:00:00," Quebrada Sonadora",,74400.5,Good,,
2019-04-03 16:15:00," Quebrada Sonadora",,13089.0,Good,,
2019-04-03 16:30:00," Quebrada Sonadora",,7577.8,Good,,
2019-04-03 16:45:00," Quebrada Sonadora",,4305.6,Good,,
2019-04-03 17:00:00," Quebrada Sonadora",,3272.2,Good,,
2019-04-03 17:15:00," Quebrada Sonadora",,2497.2,Good,,
2019-04-03 17:30:00," Quebrada Sonadora",,1894.5,Good,,
2019-04-03 17:45:00," Quebrada Sonadora",,2927.8,Good,,
2019-04-03 18:00:00," Quebrada Sonadora",,1227.1,Good,,
2019-04-03 18:15:00," Quebrada Sonadora",,807.3,Good,,
2019-04-03 18:30:00," Quebrada Sonadora",,473.6,Good,,
2019-04-03 18:45:00," Quebrada Sonadora",,53.8,Good,,
2019-04-03 19:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 19:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 19:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 19:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 20:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 20:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 20:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 20:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 21:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 21:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 21:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 21:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 22:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 22:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 22:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 22:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 23:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 23:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 23:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-03 23:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 00:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 00:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 00:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 00:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 01:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 01:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 01:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 01:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 02:00:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 02:15:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 02:30:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 02:45:00," Quebrada Sonadora",,0.0,Good,,
2019-04-04 03:00:00," Quebrada Sonadora",,0.0,Good,,
