Date and Time,sampling feature/location,citation," discharge -unit-cfs-processing level-L0",quality code,quality annotation,
2019-06-20 05:45:00," Quebrada Sonadora",,8.08915982856274,Good,,
2019-06-20 06:00:00," Quebrada Sonadora",,8.08915982856274,Good,,
2019-06-20 06:15:00," Quebrada Sonadora",,8.15248265870144,Good,,
2019-06-20 06:30:00," Quebrada Sonadora",,8.12287399133436,Good,,
2019-06-20 06:45:00," Quebrada Sonadora",,8.13132323967363,Good,,
2019-06-20 07:00:00," Quebrada Sonadora",,8.16520322763921,Good,,
2019-06-20 07:15:00," Quebrada Sonadora",,8.07235236899839,Good,,
2019-06-20 07:30:00," Quebrada Sonadora",,8.16096095993811,Good,,
2019-06-20 07:45:00," Quebrada Sonadora",,8.22481357803468,Good,,
2019-06-20 08:00:00," Quebrada Sonadora",,8.2034772724864,Good,,
2019-06-20 08:15:00," Quebrada Sonadora",,8.0975759556012,Good,,
2019-06-20 08:30:00," Quebrada Sonadora",,8.13978078200563,Good,,
2019-06-20 08:45:00," Quebrada Sonadora",,8.16520322763915,Good,,
2019-06-20 09:00:00," Quebrada Sonadora",,8.17369400062461,Good,,
2019-06-20 09:15:00," Quebrada Sonadora",,8.07235236899845,Good,,
2019-06-20 09:30:00," Quebrada Sonadora",,8.08495486538237,Good,,
2019-06-20 09:45:00," Quebrada Sonadora",,8.08075196818379,Good,,
2019-06-20 10:00:00," Quebrada Sonadora",,7.98050045396474,Good,,
2019-06-20 10:15:00," Quebrada Sonadora",,8.08075196818356,Good,,
2019-06-20 10:30:00," Quebrada Sonadora",,8.09336685840788,Good,,
2019-06-20 10:45:00," Quebrada Sonadora",,8.01378602909682,Good,,
2019-06-20 11:00:00," Quebrada Sonadora",,8.06815566564552,Good,,
2019-06-20 11:15:00," Quebrada Sonadora",,8.11443303152049,Good,,
2019-06-20 11:30:00," Quebrada Sonadora",,8.09336685840799,Good,,
2019-06-20 11:45:00," Quebrada Sonadora",,8.14824662379834,Good,,
2019-06-20 12:00:00," Quebrada Sonadora",,8.13555097374882,Good,,
2019-06-20 12:15:00," Quebrada Sonadora",,8.14401266512778,Good,,
2019-06-20 12:30:00," Quebrada Sonadora",,8.23764041836938,Good,,
2019-06-20 12:45:00," Quebrada Sonadora",,8.23764041836944,Good,,
2019-06-20 13:00:00," Quebrada Sonadora",,8.27623390520978,Good,,
2019-06-20 13:15:00," Quebrada Sonadora",,8.24620209707797,Good,,
2019-06-20 13:30:00," Quebrada Sonadora",,8.19495735089606,Good,,
2019-06-20 13:45:00," Quebrada Sonadora",,8.19070051607162,Good,,
2019-06-20 14:00:00," Quebrada Sonadora",,8.28913611767416,Good,,
2019-06-20 14:15:00," Quebrada Sonadora",,8.25906030655011,Good,,
2019-06-20 14:30:00," Quebrada Sonadora",,8.28483328229657,Good,,
2019-06-20 14:45:00," Quebrada Sonadora",,8.34959649854227,Good,,
2019-06-20 15:00:00," Quebrada Sonadora",,8.26335056348631,Good,,
2019-06-20 15:15:00," Quebrada Sonadora",,8.3236344150435,Good,,
2019-06-20 15:30:00," Quebrada Sonadora",,8.42793875168576,Good,,
2019-06-20 15:45:00," Quebrada Sonadora",,8.33228001846686,Good,,
2019-06-20 16:00:00," Quebrada Sonadora",,8.30205721935437,Good,,
2019-06-20 16:15:00," Quebrada Sonadora",,8.42356841511423,Good,,
2019-06-20 16:30:00," Quebrada Sonadora",,8.46297784742001,Good,,
2019-06-20 16:45:00," Quebrada Sonadora",,8.55117168831066,Good,,
2019-06-20 17:00:00," Quebrada Sonadora",,8.58668858655403,Good,,
2019-06-20 17:15:00," Quebrada Sonadora",,8.66710416354312,Good,,
2019-06-20 17:30:00," Quebrada Sonadora",,8.69856546984329,Good,,
2019-06-20 17:45:00," Quebrada Sonadora",,8.57779650338057,Good,,
2019-06-20 18:00:00," Quebrada Sonadora",,8.63574858640197,Good,,
2019-06-20 18:15:00," Quebrada Sonadora",,8.66710416354312,Good,,
2019-06-20 18:30:00," Quebrada Sonadora",,8.59113784588033,Good,,
2019-06-20 18:45:00," Quebrada Sonadora",,8.74369406760377,Good,,
2019-06-20 19:00:00," Quebrada Sonadora",,8.74369406760377,Good,,
2019-06-20 19:15:00," Quebrada Sonadora",,8.67608230921581,Good,,
