Date and Time,sampling feature/location,citation," Light Intensity -unit-Lux-processing level-L0",quality code,quality annotation,
2019-06-29 15:00:00," Quebrada Sonadora",,4994.5,Good,,
2019-06-29 15:15:00," Quebrada Sonadora",,5511.1,Good,,
2019-06-29 15:30:00," Quebrada Sonadora",,4994.5,Good,,
2019-06-29 15:45:00," Quebrada Sonadora",,19977.9,Good,,
2019-06-29 16:00:00," Quebrada Sonadora",,6200.0,Good,,
2019-06-29 16:15:00," Quebrada Sonadora",,7577.8,Good,,
2019-06-29 16:30:00," Quebrada Sonadora",,8611.2,Good,,
2019-06-29 16:45:00," Quebrada Sonadora",,3961.1,Good,,
2019-06-29 17:00:00," Quebrada Sonadora",,9644.5,Good,,
2019-06-29 17:15:00," Quebrada Sonadora",,3272.2,Good,,
2019-06-29 17:30:00," Quebrada Sonadora",,1722.2,Good,,
2019-06-29 17:45:00," Quebrada Sonadora",,2927.8,Good,,
2019-06-29 18:00:00," Quebrada Sonadora",,1377.8,Good,,
2019-06-29 18:15:00," Quebrada Sonadora",,1194.8,Good,,
2019-06-29 18:30:00," Quebrada Sonadora",,753.5,Good,,
2019-06-29 18:45:00," Quebrada Sonadora",,333.7,Good,,
2019-06-29 19:00:00," Quebrada Sonadora",,64.6,Good,,
2019-06-29 19:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 19:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 19:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 20:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 20:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 20:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 20:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 21:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 21:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 21:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 21:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 22:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 22:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 22:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 22:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 23:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 23:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 23:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 23:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 00:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 00:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 00:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 00:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 01:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 01:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 01:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 01:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 02:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 02:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 02:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 02:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 03:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 03:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 03:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 03:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 04:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 04:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 04:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 04:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 05:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 05:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 05:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 05:45:00," Quebrada Sonadora",,21.5,Good,,
2019-06-30 06:00:00," Quebrada Sonadora",,150.7,Good,,
2019-06-30 06:15:00," Quebrada Sonadora",,462.9,Good,,
2019-06-30 06:30:00," Quebrada Sonadora",,581.3,Good,,
2019-06-30 06:45:00," Quebrada Sonadora",,1356.3,Good,,
2019-06-30 07:00:00," Quebrada Sonadora",,1636.1,Good,,
2019-06-30 07:15:00," Quebrada Sonadora",,2583.4,Good,,
2019-06-30 07:30:00," Quebrada Sonadora",,3616.7,Good,,
2019-06-30 07:45:00," Quebrada Sonadora",,3272.2,Good,,
2019-06-30 08:00:00," Quebrada Sonadora",,3788.9,Good,,
2019-06-30 08:15:00," Quebrada Sonadora",,2325.0,Good,,
2019-06-30 08:30:00," Quebrada Sonadora",,4650.0,Good,,
2019-06-30 08:45:00," Quebrada Sonadora",,6200.0,Good,,
2019-06-30 09:00:00," Quebrada Sonadora",,5166.7,Good,,
2019-06-30 09:15:00," Quebrada Sonadora",,4305.6,Good,,
2019-06-30 09:30:00," Quebrada Sonadora",,8266.7,Good,,
2019-06-30 09:45:00," Quebrada Sonadora",,12400.1,Good,,
2019-06-30 10:00:00," Quebrada Sonadora",,14466.8,Good,,
2019-06-30 10:15:00," Quebrada Sonadora",,12400.1,Good,,
2019-06-30 10:30:00," Quebrada Sonadora",,8266.7,Good,,
2019-06-30 10:45:00," Quebrada Sonadora",,11711.2,Good,,
2019-06-30 11:00:00," Quebrada Sonadora",,7577.8,Good,,
2019-06-30 11:15:00," Quebrada Sonadora",,14466.8,Good,,
2019-06-30 11:30:00," Quebrada Sonadora",,16533.4,Good,,
2019-06-30 11:45:00," Quebrada Sonadora",,16533.4,Good,,
2019-06-30 12:00:00," Quebrada Sonadora",,18600.1,Good,,
2019-06-30 12:15:00," Quebrada Sonadora",,24800.2,Good,,
2019-06-30 12:30:00," Quebrada Sonadora",,10677.8,Good,,
2019-06-30 12:45:00," Quebrada Sonadora",,4305.6,Good,,
2019-06-30 13:00:00," Quebrada Sonadora",,20666.8,Good,,
2019-06-30 13:15:00," Quebrada Sonadora",,18600.1,Good,,
2019-06-30 13:30:00," Quebrada Sonadora",,18600.1,Good,,
2019-06-30 13:45:00," Quebrada Sonadora",,7233.4,Good,,
2019-06-30 14:00:00," Quebrada Sonadora",,9300.1,Good,,
2019-06-30 14:15:00," Quebrada Sonadora",,10333.4,Good,,
2019-06-30 14:30:00," Quebrada Sonadora",,20666.8,Good,,
2019-06-30 14:45:00," Quebrada Sonadora",,15155.7,Good,,
2019-06-30 15:00:00," Quebrada Sonadora",,7577.8,Good,,
2019-06-30 15:15:00," Quebrada Sonadora",,19977.9,Good,,
2019-06-30 15:30:00," Quebrada Sonadora",,27555.7,Good,,
2019-06-30 15:45:00," Quebrada Sonadora",,21355.7,Good,,
2019-06-30 16:00:00," Quebrada Sonadora",,17222.3,Good,,
2019-06-30 16:15:00," Quebrada Sonadora",,13777.9,Good,,
2019-06-30 16:30:00," Quebrada Sonadora",,9644.5,Good,,
2019-06-30 16:45:00," Quebrada Sonadora",,7233.4,Good,,
2019-06-30 17:00:00," Quebrada Sonadora",,27555.7,Good,,
2019-06-30 17:15:00," Quebrada Sonadora",,14466.8,Good,,
2019-06-30 17:30:00," Quebrada Sonadora",,7577.8,Good,,
2019-06-30 17:45:00," Quebrada Sonadora",,4650.0,Good,,
2019-06-30 18:00:00," Quebrada Sonadora",,3100.0,Good,,
2019-06-30 18:15:00," Quebrada Sonadora",,2066.7,Good,,
2019-06-30 18:30:00," Quebrada Sonadora",,1377.8,Good,,
2019-06-30 18:45:00," Quebrada Sonadora",,721.2,Good,,
2019-06-30 19:00:00," Quebrada Sonadora",,129.2,Good,,
2019-06-30 19:15:00," Quebrada Sonadora",,10.8,Good,,
2019-06-30 19:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 19:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 20:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 20:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 20:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 20:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 21:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 21:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 21:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 21:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 22:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 22:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 22:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 22:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 23:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 23:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 23:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-30 23:45:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 00:00:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 00:15:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 00:30:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 00:45:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 01:00:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 01:15:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 01:30:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 01:45:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 02:00:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 02:15:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 02:30:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 02:45:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 03:00:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 03:15:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 03:30:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 03:45:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 04:00:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 04:15:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 04:30:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 04:45:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 05:00:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 05:15:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 05:30:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 05:45:00," Quebrada Sonadora",,32.3,Good,,
2019-07-01 06:00:00," Quebrada Sonadora",,204.5,Good,,
2019-07-01 06:15:00," Quebrada Sonadora",,495.1,Good,,
2019-07-01 06:30:00," Quebrada Sonadora",,914.9,Good,,
2019-07-01 06:45:00," Quebrada Sonadora",,1216.3,Good,,
2019-07-01 07:00:00," Quebrada Sonadora",,1377.8,Good,,
2019-07-01 07:15:00," Quebrada Sonadora",,2497.2,Good,,
2019-07-01 07:30:00," Quebrada Sonadora",,3272.2,Good,,
2019-07-01 07:45:00," Quebrada Sonadora",,3100.0,Good,,
2019-07-01 08:00:00," Quebrada Sonadora",,2755.6,Good,,
2019-07-01 08:15:00," Quebrada Sonadora",,2152.8,Good,,
2019-07-01 08:30:00," Quebrada Sonadora",,3272.2,Good,,
2019-07-01 08:45:00," Quebrada Sonadora",,3788.9,Good,,
2019-07-01 09:00:00," Quebrada Sonadora",,4994.5,Good,,
2019-07-01 09:15:00," Quebrada Sonadora",,6544.5,Good,,
2019-07-01 09:30:00," Quebrada Sonadora",,7577.8,Good,,
2019-07-01 09:45:00," Quebrada Sonadora",,7577.8,Good,,
2019-07-01 10:00:00," Quebrada Sonadora",,3788.9,Good,,
2019-07-01 10:15:00," Quebrada Sonadora",,9644.5,Good,,
2019-07-01 10:30:00," Quebrada Sonadora",,10333.4,Good,,
2019-07-01 10:45:00," Quebrada Sonadora",,4994.5,Good,,
2019-07-01 11:00:00," Quebrada Sonadora",,9300.1,Good,,
2019-07-01 11:15:00," Quebrada Sonadora",,10677.8,Good,,
2019-07-01 11:30:00," Quebrada Sonadora",,11022.3,Good,,
2019-07-01 11:45:00," Quebrada Sonadora",,15155.7,Good,,
2019-07-01 12:00:00," Quebrada Sonadora",,15844.5,Good,,
2019-07-01 12:15:00," Quebrada Sonadora",,14466.8,Good,,
2019-07-01 12:30:00," Quebrada Sonadora",,9300.1,Good,,
2019-07-01 12:45:00," Quebrada Sonadora",,19977.9,Good,,
2019-07-01 13:00:00," Quebrada Sonadora",,20666.8,Good,,
2019-07-01 13:15:00," Quebrada Sonadora",,10333.4,Good,,
2019-07-01 13:30:00," Quebrada Sonadora",,10333.4,Good,,
2019-07-01 13:45:00," Quebrada Sonadora",,16533.4,Good,,
2019-07-01 14:00:00," Quebrada Sonadora",,16533.4,Good,,
2019-07-01 14:15:00," Quebrada Sonadora",,7577.8,Good,,
2019-07-01 14:30:00," Quebrada Sonadora",,7233.4,Good,,
2019-07-01 14:45:00," Quebrada Sonadora",,17222.3,Good,,
2019-07-01 15:00:00," Quebrada Sonadora",,14466.8,Good,,
2019-07-01 15:15:00," Quebrada Sonadora",,18600.1,Good,,
2019-07-01 15:30:00," Quebrada Sonadora",,17911.2,Good,,
2019-07-01 15:45:00," Quebrada Sonadora",,15155.7,Good,,
2019-07-01 16:00:00," Quebrada Sonadora",,13089.0,Good,,
2019-07-01 16:15:00," Quebrada Sonadora",,11022.3,Good,,
2019-07-01 16:30:00," Quebrada Sonadora",,12400.1,Good,,
2019-07-01 16:45:00," Quebrada Sonadora",,14466.8,Good,,
2019-07-01 17:00:00," Quebrada Sonadora",,34444.7,Good,,
2019-07-01 17:15:00," Quebrada Sonadora",,5511.1,Good,,
2019-07-01 17:30:00," Quebrada Sonadora",,7577.8,Good,,
2019-07-01 17:45:00," Quebrada Sonadora",,4305.6,Good,,
2019-07-01 18:00:00," Quebrada Sonadora",,3444.5,Good,,
2019-07-01 18:15:00," Quebrada Sonadora",,2066.7,Good,,
2019-07-01 18:30:00," Quebrada Sonadora",,1377.8,Good,,
2019-07-01 18:45:00," Quebrada Sonadora",,667.4,Good,,
2019-07-01 19:00:00," Quebrada Sonadora",,139.9,Good,,
2019-07-01 19:15:00," Quebrada Sonadora",,10.8,Good,,
2019-07-01 19:30:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 19:45:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 20:00:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 20:15:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 20:30:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 20:45:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 21:00:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 21:15:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 21:30:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 21:45:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 22:00:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 22:15:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 22:30:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 22:45:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 23:00:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 23:15:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 23:30:00," Quebrada Sonadora",,0.0,Good,,
2019-07-01 23:45:00," Quebrada Sonadora",,0.0,Good,,
2019-07-02 00:00:00," Quebrada Sonadora",,0.0,Good,,
2019-07-02 00:15:00," Quebrada Sonadora",,0.0,Good,,
2019-07-02 00:30:00," Quebrada Sonadora",,0.0,Good,,
2019-07-02 00:45:00," Quebrada Sonadora",,0.0,Good,,
2019-07-02 01:00:00," Quebrada Sonadora",,0.0,Good,,
