Date and Time,sampling feature/location,citation," Barometric pressure -unit-kPa-processing level-L0",quality code,quality annotation,
2019-06-21 07:30:00," Quebrada Sonadora",,97.379,Good,,
2019-06-21 07:45:00," Quebrada Sonadora",,97.395,Good,,
2019-06-21 08:00:00," Quebrada Sonadora",,97.419,Good,,
2019-06-21 08:15:00," Quebrada Sonadora",,97.407,Good,,
2019-06-21 08:30:00," Quebrada Sonadora",,97.409,Good,,
2019-06-21 08:45:00," Quebrada Sonadora",,97.392,Good,,
2019-06-21 09:00:00," Quebrada Sonadora",,97.421,Good,,
2019-06-21 09:15:00," Quebrada Sonadora",,97.438,Good,,
2019-06-21 09:30:00," Quebrada Sonadora",,97.438,Good,,
2019-06-21 09:45:00," Quebrada Sonadora",,97.44,Good,,
2019-06-21 10:00:00," Quebrada Sonadora",,97.455,Good,,
2019-06-21 10:15:00," Quebrada Sonadora",,97.455,Good,,
2019-06-21 10:30:00," Quebrada Sonadora",,97.441,Good,,
2019-06-21 10:45:00," Quebrada Sonadora",,97.421,Good,,
2019-06-21 11:00:00," Quebrada Sonadora",,97.432,Good,,
2019-06-21 11:15:00," Quebrada Sonadora",,97.413,Good,,
2019-06-21 11:30:00," Quebrada Sonadora",,97.394,Good,,
2019-06-21 11:45:00," Quebrada Sonadora",,97.389,Good,,
2019-06-21 12:00:00," Quebrada Sonadora",,97.394,Good,,
2019-06-21 12:15:00," Quebrada Sonadora",,97.405,Good,,
2019-06-21 12:30:00," Quebrada Sonadora",,97.391,Good,,
2019-06-21 12:45:00," Quebrada Sonadora",,97.391,Good,,
2019-06-21 13:00:00," Quebrada Sonadora",,97.375,Good,,
2019-06-21 13:15:00," Quebrada Sonadora",,97.379,Good,,
2019-06-21 13:30:00," Quebrada Sonadora",,97.385,Good,,
2019-06-21 13:45:00," Quebrada Sonadora",,97.343,Good,,
2019-06-21 14:00:00," Quebrada Sonadora",,97.346,Good,,
2019-06-21 14:15:00," Quebrada Sonadora",,97.33,Good,,
2019-06-21 14:30:00," Quebrada Sonadora",,97.317,Good,,
2019-06-21 14:45:00," Quebrada Sonadora",,97.329,Good,,
2019-06-21 15:00:00," Quebrada Sonadora",,97.319,Good,,
2019-06-21 15:15:00," Quebrada Sonadora",,97.319,Good,,
2019-06-21 15:30:00," Quebrada Sonadora",,97.309,Good,,
2019-06-21 15:45:00," Quebrada Sonadora",,97.328,Good,,
2019-06-21 16:00:00," Quebrada Sonadora",,97.337,Good,,
2019-06-21 16:15:00," Quebrada Sonadora",,97.332,Good,,
2019-06-21 16:30:00," Quebrada Sonadora",,97.351,Good,,
2019-06-21 16:45:00," Quebrada Sonadora",,97.338,Good,,
2019-06-21 17:00:00," Quebrada Sonadora",,97.317,Good,,
2019-06-21 17:15:00," Quebrada Sonadora",,97.317,Good,,
2019-06-21 17:30:00," Quebrada Sonadora",,97.321,Good,,
2019-06-21 17:45:00," Quebrada Sonadora",,97.342,Good,,
2019-06-21 18:00:00," Quebrada Sonadora",,97.348,Good,,
2019-06-21 18:15:00," Quebrada Sonadora",,97.36,Good,,
2019-06-21 18:30:00," Quebrada Sonadora",,97.365,Good,,
2019-06-21 18:45:00," Quebrada Sonadora",,97.384,Good,,
2019-06-21 19:00:00," Quebrada Sonadora",,97.384,Good,,
2019-06-21 19:15:00," Quebrada Sonadora",,97.396,Good,,
2019-06-21 19:30:00," Quebrada Sonadora",,97.394,Good,,
2019-06-21 19:45:00," Quebrada Sonadora",,97.406,Good,,
2019-06-21 20:00:00," Quebrada Sonadora",,97.418,Good,,
2019-06-21 20:15:00," Quebrada Sonadora",,97.435,Good,,
2019-06-21 20:30:00," Quebrada Sonadora",,97.445,Good,,
2019-06-21 20:45:00," Quebrada Sonadora",,97.452,Good,,
2019-06-21 21:00:00," Quebrada Sonadora",,97.47,Good,,
2019-06-21 21:15:00," Quebrada Sonadora",,97.489,Good,,
2019-06-21 21:30:00," Quebrada Sonadora",,97.487,Good,,
2019-06-21 21:45:00," Quebrada Sonadora",,97.492,Good,,
2019-06-21 22:00:00," Quebrada Sonadora",,97.499,Good,,
2019-06-21 22:15:00," Quebrada Sonadora",,97.489,Good,,
2019-06-21 22:30:00," Quebrada Sonadora",,97.494,Good,,
2019-06-21 22:45:00," Quebrada Sonadora",,97.482,Good,,
2019-06-21 23:00:00," Quebrada Sonadora",,97.484,Good,,
2019-06-21 23:15:00," Quebrada Sonadora",,97.475,Good,,
2019-06-21 23:30:00," Quebrada Sonadora",,97.472,Good,,
2019-06-21 23:45:00," Quebrada Sonadora",,97.453,Good,,
2019-06-22 00:00:00," Quebrada Sonadora",,97.443,Good,,
2019-06-22 00:15:00," Quebrada Sonadora",,97.429,Good,,
2019-06-22 00:30:00," Quebrada Sonadora",,97.419,Good,,
2019-06-22 00:45:00," Quebrada Sonadora",,97.407,Good,,
2019-06-22 01:00:00," Quebrada Sonadora",,97.395,Good,,
2019-06-22 01:15:00," Quebrada Sonadora",,97.386,Good,,
2019-06-22 01:30:00," Quebrada Sonadora",,97.337,Good,,
2019-06-22 01:45:00," Quebrada Sonadora",,97.356,Good,,
2019-06-22 02:00:00," Quebrada Sonadora",,97.325,Good,,
2019-06-22 02:15:00," Quebrada Sonadora",,97.335,Good,,
2019-06-22 02:30:00," Quebrada Sonadora",,97.327,Good,,
2019-06-22 02:45:00," Quebrada Sonadora",,97.337,Good,,
2019-06-22 03:00:00," Quebrada Sonadora",,97.347,Good,,
2019-06-22 03:15:00," Quebrada Sonadora",,97.339,Good,,
2019-06-22 03:30:00," Quebrada Sonadora",,97.356,Good,,
2019-06-22 03:45:00," Quebrada Sonadora",,97.356,Good,,
2019-06-22 04:00:00," Quebrada Sonadora",,97.356,Good,,
2019-06-22 04:15:00," Quebrada Sonadora",,97.347,Good,,
2019-06-22 04:30:00," Quebrada Sonadora",,97.347,Good,,
2019-06-22 04:45:00," Quebrada Sonadora",,97.337,Good,,
2019-06-22 05:00:00," Quebrada Sonadora",,97.347,Good,,
2019-06-22 05:15:00," Quebrada Sonadora",,97.327,Good,,
2019-06-22 05:30:00," Quebrada Sonadora",,97.325,Good,,
2019-06-22 05:45:00," Quebrada Sonadora",,97.313,Good,,
2019-06-22 06:00:00," Quebrada Sonadora",,97.332,Good,,
2019-06-22 06:15:00," Quebrada Sonadora",,97.359,Good,,
2019-06-22 06:30:00," Quebrada Sonadora",,97.379,Good,,
2019-06-22 06:45:00," Quebrada Sonadora",,97.381,Good,,
2019-06-22 07:00:00," Quebrada Sonadora",,97.381,Good,,
2019-06-22 07:15:00," Quebrada Sonadora",,97.388,Good,,
2019-06-22 07:30:00," Quebrada Sonadora",,97.393,Good,,
2019-06-22 07:45:00," Quebrada Sonadora",,97.39,Good,,
2019-06-22 08:00:00," Quebrada Sonadora",,97.387,Good,,
2019-06-22 08:15:00," Quebrada Sonadora",,97.377,Good,,
2019-06-22 08:30:00," Quebrada Sonadora",,97.367,Good,,
2019-06-22 08:45:00," Quebrada Sonadora",,97.394,Good,,
2019-06-22 09:00:00," Quebrada Sonadora",,97.406,Good,,
2019-06-22 09:15:00," Quebrada Sonadora",,97.404,Good,,
2019-06-22 09:30:00," Quebrada Sonadora",,97.406,Good,,
2019-06-22 09:45:00," Quebrada Sonadora",,97.423,Good,,
2019-06-22 10:00:00," Quebrada Sonadora",,97.411,Good,,
2019-06-22 10:15:00," Quebrada Sonadora",,97.4,Good,,
2019-06-22 10:30:00," Quebrada Sonadora",,97.405,Good,,
2019-06-22 10:45:00," Quebrada Sonadora",,97.39,Good,,
2019-06-22 11:00:00," Quebrada Sonadora",,97.383,Good,,
2019-06-22 11:15:00," Quebrada Sonadora",,97.366,Good,,
2019-06-22 11:30:00," Quebrada Sonadora",,97.361,Good,,
2019-06-22 11:45:00," Quebrada Sonadora",,97.359,Good,,
2019-06-22 12:00:00," Quebrada Sonadora",,97.365,Good,,
2019-06-22 12:15:00," Quebrada Sonadora",,97.365,Good,,
2019-06-22 12:30:00," Quebrada Sonadora",,97.363,Good,,
2019-06-22 12:45:00," Quebrada Sonadora",,97.369,Good,,
2019-06-22 13:00:00," Quebrada Sonadora",,97.367,Good,,
2019-06-22 13:15:00," Quebrada Sonadora",,97.348,Good,,
2019-06-22 13:30:00," Quebrada Sonadora",,97.349,Good,,
2019-06-22 13:45:00," Quebrada Sonadora",,97.356,Good,,
2019-06-22 14:00:00," Quebrada Sonadora",,97.336,Good,,
2019-06-22 14:15:00," Quebrada Sonadora",,97.319,Good,,
2019-06-22 14:30:00," Quebrada Sonadora",,97.311,Good,,
2019-06-22 14:45:00," Quebrada Sonadora",,97.303,Good,,
2019-06-22 15:00:00," Quebrada Sonadora",,97.289,Good,,
2019-06-22 15:15:00," Quebrada Sonadora",,97.276,Good,,
2019-06-22 15:30:00," Quebrada Sonadora",,97.273,Good,,
2019-06-22 15:45:00," Quebrada Sonadora",,97.282,Good,,
2019-06-22 16:00:00," Quebrada Sonadora",,97.28,Good,,
2019-06-22 16:15:00," Quebrada Sonadora",,97.29,Good,,
2019-06-22 16:30:00," Quebrada Sonadora",,97.267,Good,,
2019-06-22 16:45:00," Quebrada Sonadora",,97.266,Good,,
2019-06-22 17:00:00," Quebrada Sonadora",,97.254,Good,,
2019-06-22 17:15:00," Quebrada Sonadora",,97.245,Good,,
2019-06-22 17:30:00," Quebrada Sonadora",,97.253,Good,,
2019-06-22 17:45:00," Quebrada Sonadora",,97.261,Good,,
2019-06-22 18:00:00," Quebrada Sonadora",,97.259,Good,,
2019-06-22 18:15:00," Quebrada Sonadora",,97.258,Good,,
2019-06-22 18:30:00," Quebrada Sonadora",,97.275,Good,,
2019-06-22 18:45:00," Quebrada Sonadora",,97.324,Good,,
2019-06-22 19:00:00," Quebrada Sonadora",,97.324,Good,,
2019-06-22 19:15:00," Quebrada Sonadora",,97.319,Good,,
2019-06-22 19:30:00," Quebrada Sonadora",,97.321,Good,,
2019-06-22 19:45:00," Quebrada Sonadora",,97.307,Good,,
2019-06-22 20:00:00," Quebrada Sonadora",,97.324,Good,,
2019-06-22 20:15:00," Quebrada Sonadora",,97.36,Good,,
2019-06-22 20:30:00," Quebrada Sonadora",,97.377,Good,,
2019-06-22 20:45:00," Quebrada Sonadora",,97.387,Good,,
2019-06-22 21:00:00," Quebrada Sonadora",,97.394,Good,,
2019-06-22 21:15:00," Quebrada Sonadora",,97.399,Good,,
2019-06-22 21:30:00," Quebrada Sonadora",,97.387,Good,,
2019-06-22 21:45:00," Quebrada Sonadora",,97.385,Good,,
2019-06-22 22:00:00," Quebrada Sonadora",,97.4,Good,,
2019-06-22 22:15:00," Quebrada Sonadora",,97.405,Good,,
2019-06-22 22:30:00," Quebrada Sonadora",,97.412,Good,,
2019-06-22 22:45:00," Quebrada Sonadora",,97.419,Good,,
2019-06-22 23:00:00," Quebrada Sonadora",,97.417,Good,,
2019-06-22 23:15:00," Quebrada Sonadora",,97.434,Good,,
2019-06-22 23:30:00," Quebrada Sonadora",,97.412,Good,,
2019-06-22 23:45:00," Quebrada Sonadora",,97.415,Good,,
2019-06-23 00:00:00," Quebrada Sonadora",,97.403,Good,,
2019-06-23 00:15:00," Quebrada Sonadora",,97.364,Good,,
2019-06-23 00:30:00," Quebrada Sonadora",,97.354,Good,,
2019-06-23 00:45:00," Quebrada Sonadora",,97.332,Good,,
2019-06-23 01:00:00," Quebrada Sonadora",,97.33,Good,,
2019-06-23 01:15:00," Quebrada Sonadora",,97.328,Good,,
2019-06-23 01:30:00," Quebrada Sonadora",,97.306,Good,,
2019-06-23 01:45:00," Quebrada Sonadora",,97.304,Good,,
2019-06-23 02:00:00," Quebrada Sonadora",,97.284,Good,,
2019-06-23 02:15:00," Quebrada Sonadora",,97.261,Good,,
2019-06-23 02:30:00," Quebrada Sonadora",,97.239,Good,,
2019-06-23 02:45:00," Quebrada Sonadora",,97.239,Good,,
2019-06-23 03:00:00," Quebrada Sonadora",,97.237,Good,,
2019-06-23 03:15:00," Quebrada Sonadora",,97.229,Good,,
2019-06-23 03:30:00," Quebrada Sonadora",,97.239,Good,,
2019-06-23 03:45:00," Quebrada Sonadora",,97.227,Good,,
2019-06-23 04:00:00," Quebrada Sonadora",,97.232,Good,,
2019-06-23 04:15:00," Quebrada Sonadora",,97.21,Good,,
2019-06-23 04:30:00," Quebrada Sonadora",,97.213,Good,,
2019-06-23 04:45:00," Quebrada Sonadora",,97.21,Good,,
2019-06-23 05:00:00," Quebrada Sonadora",,97.181,Good,,
2019-06-23 05:15:00," Quebrada Sonadora",,97.201,Good,,
2019-06-23 05:30:00," Quebrada Sonadora",,97.206,Good,,
2019-06-23 05:45:00," Quebrada Sonadora",,97.186,Good,,
2019-06-23 06:00:00," Quebrada Sonadora",,97.186,Good,,
2019-06-23 06:15:00," Quebrada Sonadora",,97.216,Good,,
2019-06-23 06:30:00," Quebrada Sonadora",,97.22,Good,,
2019-06-23 06:45:00," Quebrada Sonadora",,97.225,Good,,
2019-06-23 07:00:00," Quebrada Sonadora",,97.229,Good,,
2019-06-23 07:15:00," Quebrada Sonadora",,97.238,Good,,
2019-06-23 07:30:00," Quebrada Sonadora",,97.248,Good,,
2019-06-23 07:45:00," Quebrada Sonadora",,97.252,Good,,
2019-06-23 08:00:00," Quebrada Sonadora",,97.242,Good,,
2019-06-23 08:15:00," Quebrada Sonadora",,97.256,Good,,
2019-06-23 08:30:00," Quebrada Sonadora",,97.256,Good,,
2019-06-23 08:45:00," Quebrada Sonadora",,97.249,Good,,
2019-06-23 09:00:00," Quebrada Sonadora",,97.248,Good,,
2019-06-23 09:15:00," Quebrada Sonadora",,97.248,Good,,
2019-06-23 09:30:00," Quebrada Sonadora",,97.241,Good,,
2019-06-23 09:45:00," Quebrada Sonadora",,97.229,Good,,
2019-06-23 10:00:00," Quebrada Sonadora",,97.207,Good,,
2019-06-23 10:15:00," Quebrada Sonadora",,97.208,Good,,
2019-06-23 10:30:00," Quebrada Sonadora",,97.225,Good,,
2019-06-23 10:45:00," Quebrada Sonadora",,97.213,Good,,
2019-06-23 11:00:00," Quebrada Sonadora",,97.22,Good,,
2019-06-23 11:15:00," Quebrada Sonadora",,97.215,Good,,
2019-06-23 11:30:00," Quebrada Sonadora",,97.235,Good,,
2019-06-23 11:45:00," Quebrada Sonadora",,97.232,Good,,
2019-06-23 12:00:00," Quebrada Sonadora",,97.24,Good,,
2019-06-23 12:15:00," Quebrada Sonadora",,97.233,Good,,
2019-06-23 12:30:00," Quebrada Sonadora",,97.235,Good,,
2019-06-23 12:45:00," Quebrada Sonadora",,97.227,Good,,
2019-06-23 13:00:00," Quebrada Sonadora",,97.226,Good,,
2019-06-23 13:15:00," Quebrada Sonadora",,97.196,Good,,
2019-06-23 13:30:00," Quebrada Sonadora",,97.175,Good,,
2019-06-23 13:45:00," Quebrada Sonadora",,97.158,Good,,
2019-06-23 14:00:00," Quebrada Sonadora",,97.147,Good,,
2019-06-23 14:15:00," Quebrada Sonadora",,97.142,Good,,
2019-06-23 14:30:00," Quebrada Sonadora",,97.128,Good,,
2019-06-23 14:45:00," Quebrada Sonadora",,97.099,Good,,
2019-06-23 15:00:00," Quebrada Sonadora",,97.097,Good,,
2019-06-23 15:15:00," Quebrada Sonadora",,97.091,Good,,
2019-06-23 15:30:00," Quebrada Sonadora",,97.086,Good,,
2019-06-23 15:45:00," Quebrada Sonadora",,97.075,Good,,
2019-06-23 16:00:00," Quebrada Sonadora",,97.095,Good,,
2019-06-23 16:15:00," Quebrada Sonadora",,97.082,Good,,
2019-06-23 16:30:00," Quebrada Sonadora",,97.095,Good,,
2019-06-23 16:45:00," Quebrada Sonadora",,97.083,Good,,
2019-06-23 17:00:00," Quebrada Sonadora",,97.116,Good,,
2019-06-23 17:15:00," Quebrada Sonadora",,97.118,Good,,
2019-06-23 17:30:00," Quebrada Sonadora",,97.128,Good,,
2019-06-23 17:45:00," Quebrada Sonadora",,97.132,Good,,
2019-06-23 18:00:00," Quebrada Sonadora",,97.115,Good,,
2019-06-23 18:15:00," Quebrada Sonadora",,97.127,Good,,
2019-06-23 18:30:00," Quebrada Sonadora",,97.137,Good,,
2019-06-23 18:45:00," Quebrada Sonadora",,97.142,Good,,
2019-06-23 19:00:00," Quebrada Sonadora",,97.135,Good,,
2019-06-23 19:15:00," Quebrada Sonadora",,97.157,Good,,
2019-06-23 19:30:00," Quebrada Sonadora",,97.142,Good,,
2019-06-23 19:45:00," Quebrada Sonadora",,97.137,Good,,
2019-06-23 20:00:00," Quebrada Sonadora",,97.142,Good,,
2019-06-23 20:15:00," Quebrada Sonadora",,97.133,Good,,
2019-06-23 20:30:00," Quebrada Sonadora",,97.148,Good,,
2019-06-23 20:45:00," Quebrada Sonadora",,97.162,Good,,
2019-06-23 21:00:00," Quebrada Sonadora",,97.17,Good,,
2019-06-23 21:15:00," Quebrada Sonadora",,97.175,Good,,
2019-06-23 21:30:00," Quebrada Sonadora",,97.182,Good,,
2019-06-23 21:45:00," Quebrada Sonadora",,97.168,Good,,
2019-06-23 22:00:00," Quebrada Sonadora",,97.185,Good,,
2019-06-23 22:15:00," Quebrada Sonadora",,97.224,Good,,
2019-06-23 22:30:00," Quebrada Sonadora",,97.212,Good,,
2019-06-23 22:45:00," Quebrada Sonadora",,97.212,Good,,
2019-06-23 23:00:00," Quebrada Sonadora",,97.202,Good,,
2019-06-23 23:15:00," Quebrada Sonadora",,97.183,Good,,
2019-06-23 23:30:00," Quebrada Sonadora",,97.173,Good,,
2019-06-23 23:45:00," Quebrada Sonadora",,97.124,Good,,
2019-06-24 00:00:00," Quebrada Sonadora",,97.124,Good,,
2019-06-24 00:15:00," Quebrada Sonadora",,97.098,Good,,
2019-06-24 00:30:00," Quebrada Sonadora",,97.073,Good,,
2019-06-24 00:45:00," Quebrada Sonadora",,97.087,Good,,
2019-06-24 01:00:00," Quebrada Sonadora",,97.068,Good,,
2019-06-24 01:15:00," Quebrada Sonadora",,97.058,Good,,
2019-06-24 01:30:00," Quebrada Sonadora",,97.046,Good,,
2019-06-24 01:45:00," Quebrada Sonadora",,97.034,Good,,
2019-06-24 02:00:00," Quebrada Sonadora",,97.013,Good,,
2019-06-24 02:15:00," Quebrada Sonadora",,96.991,Good,,
2019-06-24 02:30:00," Quebrada Sonadora",,96.991,Good,,
2019-06-24 02:45:00," Quebrada Sonadora",,96.981,Good,,
2019-06-24 03:00:00," Quebrada Sonadora",,96.955,Good,,
2019-06-24 03:15:00," Quebrada Sonadora",,96.984,Good,,
2019-06-24 03:30:00," Quebrada Sonadora",,96.984,Good,,
2019-06-24 03:45:00," Quebrada Sonadora",,96.964,Good,,
2019-06-24 04:00:00," Quebrada Sonadora",,96.984,Good,,
2019-06-24 04:15:00," Quebrada Sonadora",,96.993,Good,,
2019-06-24 04:30:00," Quebrada Sonadora",,97.005,Good,,
2019-06-24 04:45:00," Quebrada Sonadora",,97.022,Good,,
2019-06-24 05:00:00," Quebrada Sonadora",,97.013,Good,,
2019-06-24 05:15:00," Quebrada Sonadora",,97.001,Good,,
2019-06-24 05:30:00," Quebrada Sonadora",,96.998,Good,,
2019-06-24 05:45:00," Quebrada Sonadora",,97.018,Good,,
2019-06-24 06:00:00," Quebrada Sonadora",,97.027,Good,,
2019-06-24 06:15:00," Quebrada Sonadora",,97.037,Good,,
2019-06-24 06:30:00," Quebrada Sonadora",,97.039,Good,,
2019-06-24 06:45:00," Quebrada Sonadora",,97.054,Good,,
2019-06-24 07:00:00," Quebrada Sonadora",,97.087,Good,,
2019-06-24 07:15:00," Quebrada Sonadora",,97.099,Good,,
2019-06-24 07:30:00," Quebrada Sonadora",,97.094,Good,,
2019-06-24 07:45:00," Quebrada Sonadora",,97.099,Good,,
2019-06-24 08:00:00," Quebrada Sonadora",,97.094,Good,,
2019-06-24 08:15:00," Quebrada Sonadora",,97.106,Good,,
2019-06-24 08:30:00," Quebrada Sonadora",,97.101,Good,,
2019-06-24 08:45:00," Quebrada Sonadora",,97.108,Good,,
2019-06-24 09:00:00," Quebrada Sonadora",,97.103,Good,,
2019-06-24 09:15:00," Quebrada Sonadora",,97.127,Good,,
2019-06-24 09:30:00," Quebrada Sonadora",,97.118,Good,,
2019-06-24 09:45:00," Quebrada Sonadora",,97.142,Good,,
2019-06-24 10:00:00," Quebrada Sonadora",,97.149,Good,,
2019-06-24 10:15:00," Quebrada Sonadora",,97.132,Good,,
2019-06-24 10:30:00," Quebrada Sonadora",,97.156,Good,,
2019-06-24 10:45:00," Quebrada Sonadora",,97.149,Good,,
2019-06-24 11:00:00," Quebrada Sonadora",,97.14,Good,,
2019-06-24 11:15:00," Quebrada Sonadora",,97.12,Good,,
2019-06-24 11:30:00," Quebrada Sonadora",,97.125,Good,,
2019-06-24 11:45:00," Quebrada Sonadora",,97.111,Good,,
2019-06-24 12:00:00," Quebrada Sonadora",,97.099,Good,,
2019-06-24 12:15:00," Quebrada Sonadora",,97.097,Good,,
2019-06-24 12:30:00," Quebrada Sonadora",,97.092,Good,,
2019-06-24 12:45:00," Quebrada Sonadora",,97.083,Good,,
2019-06-24 13:00:00," Quebrada Sonadora",,97.105,Good,,
2019-06-24 13:15:00," Quebrada Sonadora",,97.079,Good,,
2019-06-24 13:30:00," Quebrada Sonadora",,97.058,Good,,
2019-06-24 13:45:00," Quebrada Sonadora",,97.052,Good,,
2019-06-24 14:00:00," Quebrada Sonadora",,97.049,Good,,
2019-06-24 14:15:00," Quebrada Sonadora",,97.035,Good,,
2019-06-24 14:30:00," Quebrada Sonadora",,97.049,Good,,
2019-06-24 14:45:00," Quebrada Sonadora",,97.04,Good,,
2019-06-24 15:00:00," Quebrada Sonadora",,97.031,Good,,
2019-06-24 15:15:00," Quebrada Sonadora",,97.011,Good,,
2019-06-24 15:30:00," Quebrada Sonadora",,97.015,Good,,
2019-06-24 15:45:00," Quebrada Sonadora",,96.966,Good,,
2019-06-24 16:00:00," Quebrada Sonadora",,96.986,Good,,
2019-06-24 16:15:00," Quebrada Sonadora",,96.956,Good,,
2019-06-24 16:30:00," Quebrada Sonadora",,96.999,Good,,
2019-06-24 16:45:00," Quebrada Sonadora",,96.979,Good,,
2019-06-24 17:00:00," Quebrada Sonadora",,96.982,Good,,
2019-06-24 17:15:00," Quebrada Sonadora",,96.996,Good,,
2019-06-24 17:30:00," Quebrada Sonadora",,97.006,Good,,
2019-06-24 17:45:00," Quebrada Sonadora",,96.989,Good,,
2019-06-24 18:00:00," Quebrada Sonadora",,97.011,Good,,
2019-06-24 18:15:00," Quebrada Sonadora",,97.019,Good,,
2019-06-24 18:30:00," Quebrada Sonadora",,97.012,Good,,
2019-06-24 18:45:00," Quebrada Sonadora",,97.019,Good,,
2019-06-24 19:00:00," Quebrada Sonadora",,97.019,Good,,
2019-06-24 19:15:00," Quebrada Sonadora",,97.019,Good,,
2019-06-24 19:30:00," Quebrada Sonadora",,97.036,Good,,
2019-06-24 19:45:00," Quebrada Sonadora",,97.056,Good,,
2019-06-24 20:00:00," Quebrada Sonadora",,97.046,Good,,
2019-06-24 20:15:00," Quebrada Sonadora",,97.046,Good,,
2019-06-24 20:30:00," Quebrada Sonadora",,97.053,Good,,
2019-06-24 20:45:00," Quebrada Sonadora",,97.073,Good,,
2019-06-24 21:00:00," Quebrada Sonadora",,97.073,Good,,
2019-06-24 21:15:00," Quebrada Sonadora",,97.102,Good,,
2019-06-24 21:30:00," Quebrada Sonadora",,97.138,Good,,
2019-06-24 21:45:00," Quebrada Sonadora",,97.141,Good,,
2019-06-24 22:00:00," Quebrada Sonadora",,97.15,Good,,
2019-06-24 22:15:00," Quebrada Sonadora",,97.158,Good,,
2019-06-24 22:30:00," Quebrada Sonadora",,97.158,Good,,
2019-06-24 22:45:00," Quebrada Sonadora",,97.143,Good,,
2019-06-24 23:00:00," Quebrada Sonadora",,97.141,Good,,
2019-06-24 23:15:00," Quebrada Sonadora",,97.129,Good,,
2019-06-24 23:30:00," Quebrada Sonadora",,97.156,Good,,
2019-06-24 23:45:00," Quebrada Sonadora",,97.127,Good,,
2019-06-25 00:00:00," Quebrada Sonadora",,97.117,Good,,
2019-06-25 00:15:00," Quebrada Sonadora",,97.119,Good,,
2019-06-25 00:30:00," Quebrada Sonadora",,97.09,Good,,
2019-06-25 00:45:00," Quebrada Sonadora",,97.083,Good,,
2019-06-25 01:00:00," Quebrada Sonadora",,97.071,Good,,
2019-06-25 01:15:00," Quebrada Sonadora",,97.051,Good,,
2019-06-25 01:30:00," Quebrada Sonadora",,97.034,Good,,
2019-06-25 01:45:00," Quebrada Sonadora",,97.034,Good,,
2019-06-25 02:00:00," Quebrada Sonadora",,97.013,Good,,
2019-06-25 02:15:00," Quebrada Sonadora",,97.013,Good,,
2019-06-25 02:30:00," Quebrada Sonadora",,96.993,Good,,
2019-06-25 02:45:00," Quebrada Sonadora",,96.991,Good,,
2019-06-25 03:00:00," Quebrada Sonadora",,96.974,Good,,
2019-06-25 03:15:00," Quebrada Sonadora",,96.974,Good,,
2019-06-25 03:30:00," Quebrada Sonadora",,96.967,Good,,
2019-06-25 03:45:00," Quebrada Sonadora",,96.947,Good,,
2019-06-25 04:00:00," Quebrada Sonadora",,96.947,Good,,
2019-06-25 04:15:00," Quebrada Sonadora",,96.928,Good,,
2019-06-25 04:30:00," Quebrada Sonadora",,96.928,Good,,
2019-06-25 04:45:00," Quebrada Sonadora",,96.935,Good,,
2019-06-25 05:00:00," Quebrada Sonadora",,96.94,Good,,
2019-06-25 05:15:00," Quebrada Sonadora",,96.95,Good,,
2019-06-25 05:30:00," Quebrada Sonadora",,96.96,Good,,
2019-06-25 05:45:00," Quebrada Sonadora",,96.969,Good,,
2019-06-25 06:00:00," Quebrada Sonadora",,96.979,Good,,
2019-06-25 06:15:00," Quebrada Sonadora",,96.998,Good,,
2019-06-25 06:30:00," Quebrada Sonadora",,97.01,Good,,
2019-06-25 06:45:00," Quebrada Sonadora",,97.013,Good,,
2019-06-25 07:00:00," Quebrada Sonadora",,97.015,Good,,
2019-06-25 07:15:00," Quebrada Sonadora",,97.039,Good,,
2019-06-25 07:30:00," Quebrada Sonadora",,97.039,Good,,
2019-06-25 07:45:00," Quebrada Sonadora",,97.051,Good,,
2019-06-25 08:00:00," Quebrada Sonadora",,97.056,Good,,
2019-06-25 08:15:00," Quebrada Sonadora",,97.06,Good,,
2019-06-25 08:30:00," Quebrada Sonadora",,97.072,Good,,
2019-06-25 08:45:00," Quebrada Sonadora",,97.082,Good,,
2019-06-25 09:00:00," Quebrada Sonadora",,97.082,Good,,
2019-06-25 09:15:00," Quebrada Sonadora",,97.082,Good,,
2019-06-25 09:30:00," Quebrada Sonadora",,97.096,Good,,
2019-06-25 09:45:00," Quebrada Sonadora",,97.081,Good,,
2019-06-25 10:00:00," Quebrada Sonadora",,97.096,Good,,
2019-06-25 10:15:00," Quebrada Sonadora",,97.108,Good,,
2019-06-25 10:30:00," Quebrada Sonadora",,97.103,Good,,
2019-06-25 10:45:00," Quebrada Sonadora",,97.12,Good,,
2019-06-25 11:00:00," Quebrada Sonadora",,97.108,Good,,
2019-06-25 11:15:00," Quebrada Sonadora",,97.098,Good,,
2019-06-25 11:30:00," Quebrada Sonadora",,97.116,Good,,
2019-06-25 11:45:00," Quebrada Sonadora",,97.094,Good,,
2019-06-25 12:00:00," Quebrada Sonadora",,97.109,Good,,
2019-06-25 12:15:00," Quebrada Sonadora",,97.082,Good,,
2019-06-25 12:30:00," Quebrada Sonadora",,97.068,Good,,
2019-06-25 12:45:00," Quebrada Sonadora",,97.06,Good,,
2019-06-25 13:00:00," Quebrada Sonadora",,97.054,Good,,
2019-06-25 13:15:00," Quebrada Sonadora",,97.069,Good,,
2019-06-25 13:30:00," Quebrada Sonadora",,97.049,Good,,
2019-06-25 13:45:00," Quebrada Sonadora",,97.056,Good,,
